_input,_num,_widgetName,_source,_resultNumber,_pageUrl,address,price,price/_source,price/_currency,price/_title,price/_text,bedrooms,bedrooms/_source,full_bathrooms,full_bathrooms/_source,half_bathrooms,half_bathrooms/_source,type,size_sqft,lot_size
,6415,realtor_test,realtor_test,6415,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-27,3420 Balanced Rock St Las Vegas NV 89129,189900,$189900,USD,,,4,4,3,3,1,1,Single Family Home,1983,1742
,6416,realtor_test,realtor_test,6416,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,3356 Loma Linda Ln Las Vegas NV 89121,130000,$130000,USD,,,4,4,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1800,1742
,6417,realtor_test,realtor_test,6417,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,1021 Chestnut Chase St Las Vegas NV 89138,342000,$342000,USD,,,3,3,2,2,1,1,Single Family Home,2215,4791
,6418,realtor_test,realtor_test,6418,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,5408 Kalmia Dr Las Vegas NV 89103,269900,$269900,USD,,,4,4,3,3,,,Single Family Home,2106,8276
,6419,realtor_test,realtor_test,6419,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,4100 Dream Day St Las Vegas NV 89129,325000,$325000,USD,,,5,5,4,4,,,Single Family Home,3023,5662
,6420,realtor_test,realtor_test,6420,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,5824 Farmhouse Ct Las Vegas NV 89141,324900,$324900,USD,,,5,5,3,3,,,Single Family Home,3096,5662
,6421,realtor_test,realtor_test,6421,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,1811 Skywood Way Las Vegas NV 89142,149850,$149850,USD,,,3,3,2,2,,,Single Family Home,1377,0.24
,6422,realtor_test,realtor_test,6422,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,7219 W Eldorado Ln Las Vegas NV 89113,395000,$395000,USD,,,5,5,3,3,,,Single Family Home,3210,6098
,6423,realtor_test,realtor_test,6423,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,2079 Via Firenze Henderson NV 89044,211900,$211900,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1696,2178
,6424,realtor_test,realtor_test,6424,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,5089 Mascaro Dr Las Vegas NV 89122,149999,$149999,USD,,,3,3,2,2,,,Single Family Home,1377,3920
,6425,realtor_test,realtor_test,6425,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-28,5016 Elkin Creek Ave Las Vegas NV 89131,195000,$195000,USD,,,4,4,2,2,1,1,Single Family Home,2791,4791
,6426,realtor_test,realtor_test,6426,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,1945 Fighting Falcon Ln Las Vegas NV 89031,175100,$175100,USD,,,4,4,2,2,,,Single Family Home,1701,7840
,6427,realtor_test,realtor_test,6427,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,4849 Elaina Ave Las Vegas NV 89120,174900,$174900,USD,,,4,4,2,2,,,Single Family Home,1515,6098
,6428,realtor_test,realtor_test,6428,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,10798 Scamadella St Las Vegas NV 89141,220000,$220000,USD,,,3,3,2,2,,,Single Family Home,1691,4791
,6429,realtor_test,realtor_test,6429,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,955 Single Tree Dr Las Vegas NV 89123,179900,$179900,USD,,,3,3,2,2,,,Single Family Home,1251,3920
,6430,realtor_test,realtor_test,6430,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,3721 Copper Cactus Dr Las Vegas NV 89129,159900,$159900,USD,,,3,3,2,2,,,Single Family Home,1306,4791
,6431,realtor_test,realtor_test,6431,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,2053 Jade Hills Ct Las Vegas NV 89106,129900,$129900,USD,,,3,3,2,2,,,Single Family Home,1148,5662
,6432,realtor_test,realtor_test,6432,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,4482 Wisconsin Ave Las Vegas NV 89104,122000,$122000,USD,,,3,3,2,2,,,Single Family Home,1247,6534
,6433,realtor_test,realtor_test,6433,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,4312 E Russell Rd Las Vegas NV 89120,119900,$119900,USD,,,3,3,2,2,,,Single Family Home,1752,0.23
,6434,realtor_test,realtor_test,6434,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,4308 Roanridge Ave Las Vegas NV 89120,124900,$124900,USD,,,3,3,2,2,,,Single Family Home,1437,7405
,6435,realtor_test,realtor_test,6435,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-29,3721 Geist Ave Las Vegas NV 89115,92000,$92000,USD,,,3,3,2,2,,,Single Family Home,1336,6534
,6436,realtor_test,realtor_test,6436,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,10986 Sospel Pl Las Vegas NV 89141,240000,$240000,USD,,,3,3,3,3,,,Condo/Townhome/Row Home/Co-Op,2190,3484
,6437,realtor_test,realtor_test,6437,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,5481 S Sandhill Rd Las Vegas NV 89120,172500,$172500,USD,,,4,4,3,3,,,Single Family Home,1908,9147
,6438,realtor_test,realtor_test,6438,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,4140 Springhill Ave Las Vegas NV 89121,169900,$169900,USD,,,4,4,2,2,,,Single Family Home,1958,6969
,6439,realtor_test,realtor_test,6439,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,4765 Cortina Rancho St Las Vegas NV 89147,180000,$180000,USD,,,3,3,3,3,,,Single Family Home,1693,2178
,6440,realtor_test,realtor_test,6440,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,5070 Blanton Dr Las Vegas NV 89122,64900,$64900,USD,,,3,3,2,2,,,Single Family Home,1505,6098
,6441,realtor_test,realtor_test,6441,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,8708 Palomino Ranch St Las Vegas NV 89131,174900,$174900,USD,,,3,3,2,2,1,1,Single Family Home,1879,3484
,6442,realtor_test,realtor_test,6442,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,4824 Sheppard Dr Las Vegas NV 89122,145000,$145000,USD,,,3,3,2,2,,,Single Family Home,1706,6534
,6443,realtor_test,realtor_test,6443,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,5611 Corium Ct Las Vegas NV 89122,133888,$133888,USD,,,3,3,3,3,,,Single Family Home,1362,1742
,6444,realtor_test,realtor_test,6444,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,Las Vegas NV 89122,130000,$130000,USD,,,3,3,3,3,,,Single Family Home,1362,1742
,6445,realtor_test,realtor_test,6445,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-3/pg-30,848 Loma Bonita Pl Las Vegas NV 89138,599900,$599900,USD,,,4,4,3,3,1,1,Single Family Home,3387,8712
,6446,realtor_test,realtor_test,6446,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,2050 Los Feliz St Unit 125 Las Vegas NV 89156,84900,$84900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1383,1785
,6447,realtor_test,realtor_test,6447,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,5397 Nickel Creek Trl Las Vegas NV 89122,140000,$140000,USD,,,4,4,2,2,1,1,Single Family Home,1601,2613
,6448,realtor_test,realtor_test,6448,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,2932 Soft Horizon Way Las Vegas NV 89135,685000,$685000,USD,,,3,3,3,3,1,1,Single Family Home,2508,6969
,6449,realtor_test,realtor_test,6449,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,2000 N Fashion Show Dr Unit 5617 Las Vegas NV 89109,425000,$425000,USD,,,,,1,1,,,Condo/Townhome/Row Home/Co-Op,533,
,6450,realtor_test,realtor_test,6450,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,1521 Linnbaker Ln Unit 201 Las Vegas NV 89110,69999,$69999,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1197,
,6451,realtor_test,realtor_test,6451,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,3919 Maryland Ave Las Vegas NV 89121,95000,$95000,USD,,,4,4,2,2,,,Single Family Home,1692,8276
,6452,realtor_test,realtor_test,6452,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,953 Miller Ave Las Vegas NV 89106,40000,$40000,USD,,,2,2,1,1,,,Single Family Home,661,5227
,6453,realtor_test,realtor_test,6453,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,9770 Aleutian St Las Vegas NV 89178,210000,$210000,USD,,,4,4,2,2,1,1,Single Family Home,2248,3484
,6454,realtor_test,realtor_test,6454,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,256 Blackstone River Ave Las Vegas NV 89148,240000,$240000,USD,,,3,3,2,2,,,Single Family Home,1567,4356
,6455,realtor_test,realtor_test,6455,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-933,8926 Horizon Hyatt Ave Las Vegas NV 89178,217500,$217500,USD,,,4,4,2,2,1,1,Single Family Home,1979,2613
,6456,realtor_test,realtor_test,6456,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,40 Sun Glow Ln Las Vegas NV 89135,1999000,$1999000,USD,,,4,4,4,4,1,1,Single Family Home,5632,0.3
,6457,realtor_test,realtor_test,6457,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,5780 Edna Ave Las Vegas NV 89146,525000,$525000,USD,,,3,3,4,4,,,Single Family Home,2985,0.48
,6458,realtor_test,realtor_test,6458,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,7700 Man O War St Las Vegas NV 89131,469000,$469000,USD,,,4,4,3,3,1,1,Single Family Home,4332,0.37
,6459,realtor_test,realtor_test,6459,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,838 Tam O Shanter Las Vegas NV 89109,165000,$165000,USD,,,2,2,3,3,,,Condo/Townhome/Row Home/Co-Op,1350,
,6460,realtor_test,realtor_test,6460,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,3024 Island View Ct Las Vegas NV 89117,2850000,$2850000,USD,,,5,5,5,5,1,1,Single Family Home,6810,0.34
,6461,realtor_test,realtor_test,6461,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,1205 Allure Dr Las Vegas NV 89128,103000,$103000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1148,1306
,6462,realtor_test,realtor_test,6462,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,6228 Eugene Ave Las Vegas NV 89108,141900,$141900,USD,,,3,3,2,2,,,Single Family Home,1364,6534
,6463,realtor_test,realtor_test,6463,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,4575 Dean Martin Dr Unit 509 Las Vegas NV 89103,524950,$524950,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1726,
,6464,realtor_test,realtor_test,6464,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,7726 Himalayan St Las Vegas NV 89166,239999,$239999,USD,,,4,4,2,2,1,1,Single Family Home,2239,3484
,6465,realtor_test,realtor_test,6465,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-932,4381 W Flamingo Rd # 35305 Las Vegas NV 89103,239000,$239000,USD,,,,,1,1,,,Condo/Townhome/Row Home/Co-Op,615,
,6466,realtor_test,realtor_test,6466,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,Las Vegas NV 89145,70000,$70000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,908,
,6467,realtor_test,realtor_test,6467,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,11368 Golden Chestnut Pl Las Vegas NV 89135,869900,$869900,USD,,,4,4,4,4,1,1,Single Family Home,3455,0.34
,6468,realtor_test,realtor_test,6468,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,7630 Grassy Bank St Las Vegas NV 89139,166000,$166000,USD,,,3,3,2,2,1,1,Single Family Home,1502,2613
,6469,realtor_test,realtor_test,6469,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,9640 S Jones Las Vegas NV 89139,1410219,$1410219,USD,,,,,,,,,Land,2.5,
,6470,realtor_test,realtor_test,6470,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,9640 S Jones Bl Las Vegas NV 89139,1088699,$1088699,USD,,,,,,,,,Land,1.93,
,6471,realtor_test,realtor_test,6471,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,1908 Goodwill St Las Vegas NV 89106,179900,$179900,USD,,,4,4,,,,,Multi-Family Home,3132,6534
,6472,realtor_test,realtor_test,6472,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,4055 E Patrick Ln Las Vegas NV 89120,750000,$750000,USD,,,,,,,,,Land,1.4,
,6473,realtor_test,realtor_test,6473,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,2420 Andromeda Ave Henderson NV 89044,269000,$269000,USD,,,2,2,2,2,,,Single Family Home,1596,5227
,6474,realtor_test,realtor_test,6474,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,1916 Salvation St North Las Vegas NV 89115,137000,$137000,USD,,,3,3,3,3,1,1,Single Family Home,1959,2178
,6475,realtor_test,realtor_test,6475,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-931,45 Hawk Ridge Dr Las Vegas NV 89135,4499000,$4499000,USD,,,4,4,4,4,2,2,Single Family Home,7016,0.5
,6476,realtor_test,realtor_test,6476,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,5901 W Gowan Rd Las Vegas NV 89108,165000,$165000,USD,,,4,4,2,2,,,Single Family Home,1622,6969
,6477,realtor_test,realtor_test,6477,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,Las Vegas NV 89149,347900,$347900,USD,,,4,4,3,3,1,1,Single Family Home,3715,8276
,6478,realtor_test,realtor_test,6478,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,7501 Wittig Ave Las Vegas NV 89131,207000,$207000,USD,,,3,3,2,2,,,Single Family Home,2128,8276
,6479,realtor_test,realtor_test,6479,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,6548 Grand Oaks Dr Las Vegas NV 89156,163000,$163000,USD,,,4,4,2,2,1,1,Single Family Home,1914,4791
,6480,realtor_test,realtor_test,6480,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,1610 Brock Ct Las Vegas NV 89117,1249500,$1249500,USD,,,6,6,4,4,2,2,Single Family Home,7139,0.75
,6481,realtor_test,realtor_test,6481,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,9146 Mountain Maple Ct Las Vegas NV 89148,237000,$237000,USD,,,3,3,2,2,1,1,Single Family Home,2023,5227
,6482,realtor_test,realtor_test,6482,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,643 Coral View St Las Vegas NV 89110,260000,$260000,USD,,,5,5,3,3,1,1,Single Family Home,4028,0.4
,6483,realtor_test,realtor_test,6483,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,9942 Morpeth St Las Vegas NV 89178,172600,$172600,USD,,,3,3,2,2,1,1,Single Family Home,1569,2613
,6484,realtor_test,realtor_test,6484,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,5301 Gipsy Ave Las Vegas NV 89107,84900,$84900,USD,,,3,3,1,1,1,1,Single Family Home,1471,5662
,6485,realtor_test,realtor_test,6485,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-930,Las Vegas NV 89135,424500,$424500,USD,,,3,3,3,3,1,1,Single Family Home,2465,6969
,6486,realtor_test,realtor_test,6486,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,5453 Orange Dawn St Las Vegas NV 89122,120000,$120000,USD,,,3,3,2,2,1,1,Single Family Home,1319,1742
,6487,realtor_test,realtor_test,6487,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,2451 N Rainbow Blvd Unit 2131 Las Vegas NV 89108,85000,$85000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1128,
,6488,realtor_test,realtor_test,6488,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,4363 Cranbrook Cir Las Vegas NV 89103,198900,$198900,USD,,,4,4,2,2,1,1,Single Family Home,2117,6969
,6489,realtor_test,realtor_test,6489,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,9580 W Reno Ave Unit 227 Las Vegas NV 89148,117000,$117000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1151,
,6490,realtor_test,realtor_test,6490,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,2234 E Desert Inn Rd Las Vegas NV 89169,47990,$47990,USD,,,2,2,1,1,1,1,Condo/Townhome/Row Home/Co-Op,1210,1306
,6491,realtor_test,realtor_test,6491,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,7217 Gentle Valley St Las Vegas NV 89149,349000,$349000,USD,,,4,4,3,3,1,1,Single Family Home,2666,8712
,6492,realtor_test,realtor_test,6492,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,3933 Maldive Isle Ct Las Vegas NV 89129,265999,$265999,USD,,,4,4,2,2,1,1,Single Family Home,2936,4356
,6493,realtor_test,realtor_test,6493,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,9168 Umberland Ave Las Vegas NV 89149,218000,$218000,USD,,,4,4,3,3,,,Single Family Home,2464,4356
,6494,realtor_test,realtor_test,6494,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,3817 Melody Ln Las Vegas NV 89108,120317,$120317,USD,,,,,,,,,Land,0.31,
,6495,realtor_test,realtor_test,6495,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-971,6363 Bushkill Creek Ct Las Vegas NV 89142,130000,$130000,USD,,,3,3,2,2,1,1,Single Family Home,1673,4356
,6496,realtor_test,realtor_test,6496,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,5502 Cinnamon Ave Las Vegas NV 89122,157000,$157000,USD,,,5,5,3,3,,,Single Family Home,2277,5662
,6497,realtor_test,realtor_test,6497,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,3729 Covewick Dr Las Vegas NV 89032,140000,$140000,USD,,,3,3,2,2,,,Single Family Home,1436,6534
,6498,realtor_test,realtor_test,6498,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,Las Vegas NV 89120,64000,$64000,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1012,1306
,6499,realtor_test,realtor_test,6499,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,7445 Mezzanine View Ave Las Vegas NV 89178,449997,$449997,USD,,,4,4,3,3,1,1,Single Family Home,3945,7840
,6500,realtor_test,realtor_test,6500,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,7492 Lassen Peak Cir Las Vegas NV 89149,345000,$345000,USD,,,4,4,2,2,1,1,Single Family Home,3800,0.24
,6501,realtor_test,realtor_test,6501,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,5327 Masters Ave Las Vegas NV 89142,165000,$165000,USD,,,2,2,2,2,,,Single Family Home,1526,0.26
,6502,realtor_test,realtor_test,6502,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,5339 Luna Bonita St Las Vegas NV 89113,209900,$209900,USD,,,2,2,2,2,1,1,Single Family Home,1832,3484
,6503,realtor_test,realtor_test,6503,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,6633 Chardonay Way Las Vegas NV 89108,139000,$139000,USD,,,3,3,2,2,,,Single Family Home,1207,4791
,6504,realtor_test,realtor_test,6504,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,633 Port Talbot Ave Las Vegas NV 89178,130000,$130000,USD,,,3,3,2,2,1,1,Single Family Home,1732,3049
,6505,realtor_test,realtor_test,6505,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-972,145 E Harmon Av Unit: 1804 Las Vegas NV 89109,179000,$179000,USD,,,1,1,1,1,,,Condo/Townhome/Row Home/Co-Op,520,
,6506,realtor_test,realtor_test,6506,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,9852 Sunflower Hill St Las Vegas NV 89178,222900,$222900,USD,,,3,3,2,2,1,1,Single Family Home,2399,4356
,6507,realtor_test,realtor_test,6507,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,3751 Rolling Cloud Dr Las Vegas NV 89115,100000,$100000,USD,,,3,3,2,2,,,Single Family Home,1064,5662
,6508,realtor_test,realtor_test,6508,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,3029 Holly Hill Ave Las Vegas NV 89104,110000,$110000,USD,,,3,3,2,2,,,Single Family Home,1943,6534
,6509,realtor_test,realtor_test,6509,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,201 Misty Isle Ln Unit C Las Vegas NV 89107,55000,$55000,USD,,,2,2,1,1,1,1,Condo/Townhome/Row Home/Co-Op,924,
,6510,realtor_test,realtor_test,6510,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,4679 Sun Valley Dr Las Vegas NV 89121,95000,$95000,USD,,,4,4,2,2,,,Single Family Home,1152,6098
,6511,realtor_test,realtor_test,6511,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,Las Vegas NV 89115,45000,$45000,USD,,,3,3,2,2,,,Condo/Townhome/Row Home/Co-Op,1239,2657
,6512,realtor_test,realtor_test,6512,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,10360 Kadumba St Las Vegas NV 89178,250000,$250000,USD,,,3,3,3,3,1,1,Single Family Home,2493,5227
,6513,realtor_test,realtor_test,6513,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,2678 Rimpacific Cir Las Vegas NV 89146,200000,$200000,USD,,,3,3,3,3,,,Single Family Home,2102,4791
,6514,realtor_test,realtor_test,6514,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,5222 Mandalay Springs Dr Unit 101 Las Vegas NV 89120,75000,$75000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,987,
,6515,realtor_test,realtor_test,6515,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-973,5345 Silvermist Ct Unit 202 Las Vegas NV 89122,54000,$54000,USD,,,2,2,1,1,,,Condo/Townhome/Row Home/Co-Op,806,
,6516,realtor_test,realtor_test,6516,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,9520 Bluff Ledge Ave Las Vegas NV 89149,220000,$220000,USD,,,4,4,3,3,,,Single Family Home,2672,7405
,6517,realtor_test,realtor_test,6517,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,3113 Aristotle Ave Las Vegas NV 89031,139000,$139000,USD,,,3,3,2,2,,,Single Family Home,1368,5662
,6518,realtor_test,realtor_test,6518,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,5025 Drummond Rd Las Vegas NV 89130,170000,$170000,USD,,,4,4,2,2,,,Single Family Home,1584,6534
,6519,realtor_test,realtor_test,6519,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,2524 Bottle Palm Ct Las Vegas NV 89106,134900,$134900,USD,,,4,4,2,2,1,1,Single Family Home,1892,3484
,6520,realtor_test,realtor_test,6520,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,8392 Bismark Sapphire St Las Vegas NV 89139,180000,$180000,USD,,,3,3,2,2,1,1,Single Family Home,1731,2613
,6521,realtor_test,realtor_test,6521,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,6805 Painted Canyon Ct Las Vegas NV 89130,174900,$174900,USD,,,3,3,2,2,1,1,Single Family Home,2103,4791
,6522,realtor_test,realtor_test,6522,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,4440 W Mesa Verde Ln Las Vegas NV 89139,169900,$169900,USD,,,4,4,3,3,,,Single Family Home,1452,8276
,6523,realtor_test,realtor_test,6523,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,5132 Lytton Ave Las Vegas NV 89146,140000,$140000,USD,,,3,3,2,2,,,Single Family Home,1314,7840
,6524,realtor_test,realtor_test,6524,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,8070 W Russell Rd Unit 1126 Las Vegas NV 89113,80000,$80000,USD,,,2,2,1,1,,,Condo/Townhome/Row Home/Co-Op,836,2570
,6525,realtor_test,realtor_test,6525,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-974,2694 Caumsett Ct Las Vegas NV 89117,798000,$798000,USD,,,4,4,5,5,1,1,Single Family Home,5298,0.29
,6526,realtor_test,realtor_test,6526,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,960 Via Columbo St Las Vegas NV 89011,425000,$425000,USD,,,4,4,3,3,,,Single Family Home,3750,6098
,6527,realtor_test,realtor_test,6527,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,10408 Snyder Ave Las Vegas NV 89134,329900,$329900,USD,,,2,2,2,2,,,Single Family Home,1842,6969
,6528,realtor_test,realtor_test,6528,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,2747 Paradise Rd Unit 3702 Las Vegas NV 89109,6500000,$6500000,USD,,,4,4,4,4,2,2,Condo/Townhome/Row Home/Co-Op,6421,
,6529,realtor_test,realtor_test,6529,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,11767 Oakland Hills Dr Las Vegas NV 89141,1325000,$1325000,USD,,,4,4,4,4,1,1,Single Family Home,5195,0.31
,6530,realtor_test,realtor_test,6530,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,2877 Paradise Rd Unit 2904 Las Vegas NV 89109,2450000,$2450000,USD,,,3,3,4,4,1,1,Condo/Townhome/Row Home/Co-Op,4103,
,6531,realtor_test,realtor_test,6531,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,2732 Kildrummie St Henderson NV 89044,550000,$550000,USD,,,4,4,3,3,2,2,Single Family Home,5005,7840
,6532,realtor_test,realtor_test,6532,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-929,4710 Fiore Bella Blvd Las Vegas NV 89135,392900,$392900,USD,,,2,2,2,2,1,1,Single Family Home,1935,8712
